id_escenario,escenario,recargo_entrega_ilustrativo_fraccion,participacion_gasolina_en_p068,codigo,producto,efecto_costo_directo_pct,efecto_precio_propagado_pct
E10_r00_p068_502,E10,0.0,0.502,P068,"Gasolinas, diésel oil y fuel oils",-0.006234492508398379,-0.0075802230484762895
E10_r00_p068_502,E10,0.0,0.502,P069,"Aceites, grasas lubricantes y otros aceites preparados",-0.0,0.0
E10_r00_p068_502,E10,0.0,0.502,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",-0.012906434249052572,-0.01540950005288496
E10_r00_p068_502,E10,0.0,0.502,P071,"Abonos, fertilizantes y pesticidas",-0.000447993151769718,-0.0020385213450971216
E10_r00_p068_502,E10,0.0,0.502,P072,"Pinturas, barnices, tintas y productos relacionados",-0.0020856733561811875,-0.00429690805923495
E10_r00_p068_502,E10,0.0,0.502,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",-0.0029130261727956168,-0.004582636599393971
E10_r00_p068_502,E10,0.0,0.502,P074,Otros productos químicos,-0.007028834612796204,-0.011504030854636676
E10_r00_p068_502,E10,0.0,0.502,P075,Productos farmacéuticos,-0.0015066667443636409,-0.003997303712881908
E10_r00_p068_502,E10,0.0,0.502,P076,Productos de caucho y plástico,-0.0009616933485467611,-0.003417749905111432
E10_r00_p068_502,E10,0.0,0.502,P077,Vidrio y productos de vidrio,-0.019639255355884004,-0.02690713264934403
E10_r00_p068_502,E10,0.0,0.502,P078,Productos de cerámica y arcilla,-0.0072575124713786104,-0.012823738019270302
E10_r00_p068_502,E10,0.0,0.502,P079,"Cemento, cal y yeso",-0.0038238558474613968,-0.00959199495458824
E10_r00_p068_502,E10,0.0,0.502,P080,"Artículos de hormigón, cemento y yeso",-0.004128347103361039,-0.010792134616675554
E10_r00_p068_502,E10,0.0,0.502,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,-0.002538535569077515,-0.006415477020057566
E10_r00_p068_502,E10,0.0,0.502,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",-0.003267664796461305,-0.007382508845150579
E10_r00_p068_502,E10,0.0,0.502,P083,Productos metálicos estructurales y sus partes de hierro o de acero,-0.0014151391348434519,-0.003127890806740394
E10_r00_p068_502,E10,0.0,0.502,P084,Otros productos elaborados de metal,-0.0035911317158192945,-0.005315231321843782
E10_r00_p068_502,E10,0.0,0.502,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",-0.0003175332203166699,-0.0018872226528762438
E10_r00_p068_502,E10,0.0,0.502,P086,Electrodomésticos y sus partes,-0.0,0.0
E10_r00_p068_502,E10,0.0,0.502,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",-0.0,0.0
E10_r00_p068_502,E10,0.0,0.502,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",-0.0005612887974377091,-0.0026799931178791768
E10_r00_p068_502,E10,0.0,0.502,P089,"Equipo y aparatos de radio, televisión y comunicaciones",-0.0,0.0
E10_r00_p068_502,E10,0.0,0.502,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",-0.0013140490387726093,-0.004481143325079278
E10_r00_p068_502,E10,0.0,0.502,P091,Equipo de transporte,-0.0037711973095765324,-0.006255783284529155
E10_r00_p068_502,E10,0.0,0.502,P092,Muebles,-0.001971440439972087,-0.006914753271670127
E10_r00_p068_502,E10,0.0,0.502,P093,Otros artículos n.c.p.,-0.0032775415540011476,-0.005775820370420221
E10_r00_p068_502,E10,0.0,0.502,P094,Residuos y desechos,-0.014163487941513418,-0.015804780472060024
E10_r00_p068_502,E10,0.0,0.502,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",-0.02306474540881568,-0.024858528906029482
E10_r00_p068_502,E10,0.0,0.502,P096,Agua natural y distribución de agua natural,-0.010107695779976115,-0.013902395722353278
E10_r00_p068_502,E10,0.0,0.502,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",-0.017869781121296894,-0.019580311035795182
E10_r00_p068_502,E10,0.0,0.502,P098,Edificaciones residenciales,-6.897860877539266e-05,-0.0036927804864332436
E10_r00_p068_502,E10,0.0,0.502,P099,Edificaciones no residenciales,-0.00016651851848750209,-0.0042941728870265206
E10_r00_p068_502,E10,0.0,0.502,P100,Obras de ingeniería civil,-0.0051657272296585935,-0.009490126954344804
E10_r00_p068_502,E10,0.0,0.502,P101,Servicios generales y especializados de construcción,-0.004200513502723714,-0.008461895579198537
E10_r00_p068_502,E10,0.0,0.502,P102,Servicios de comercio,-0.0029676382717659117,-0.004958489779865426
E10_r00_p068_502,E10,0.0,0.502,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,-0.007690646936117998,-0.0091874810239691
E10_r00_p068_502,E10,0.0,0.502,P104,Servicio de transporte de pasajeros por vía terrestre,-0.04416531851337421,-0.045835601328261845
E10_r00_p068_502,E10,0.0,0.502,P105,Servicio de transporte de carga por vía terrestre,-0.0475350614382639,-0.0495764247474365
E10_r00_p068_502,E10,0.0,0.502,P106,Otros tipos de transporte,-0.010181462668285091,-0.012311711609505114
E10_r00_p068_502,E10,0.0,0.502,P107,Servicios de almacenamiento y depósito,-0.00045773112131793824,-0.0034330994940472443
E10_r00_p068_502,E10,0.0,0.502,P108,Otros servicios de apoyo al transporte,-0.004070729154616932,-0.008690930917877033
E10_r00_p068_502,E10,0.0,0.502,P109,Servicios postales y de mensajería,-0.01493173377258637,-0.019704989102369973
E10_r00_p068_502,E10,0.0,0.502,P110,Servicio de alojamiento,-0.004972884142121222,-0.007966309195383997
E10_r00_p068_502,E10,0.0,0.502,P111,Servicio de suministro de comidas y bebidas,-0.0007971346978232773,-0.004396505670849206
E10_r00_p068_502,E10,0.0,0.502,P112,"Servicios de información, telecomunicaciones y radiodifusión",-0.0023268679699823156,-0.003382868686625511
E10_r00_p068_502,E10,0.0,0.502,P113,Servicios de banco central,-0.0006120005462424791,-0.0030210991080450566
E10_r00_p068_502,E10,0.0,0.502,P114,Otros servicios financieros y servicios de banca de inversión,-0.00019579008541525695,-0.0029652127371139945
E10_r00_p068_502,E10,0.0,0.502,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),-0.00011362378196965544,-0.0017408845857374872
E10_r00_p068_502,E10,0.0,0.502,P116,"Servicios de seguro, reaseguro y fondos de pensiones",-0.00012721111140466022,-0.0014982780359262945
E10_r00_p068_502,E10,0.0,0.502,P117,Servicios auxiliares de la intermediación financiera,-0.0015468597319991285,-0.0032995843132020836
E10_r00_p068_502,E10,0.0,0.502,P118,Servicios de alquiler de vivienda,-1.7635771515896228e-10,-0.00039520381034441793
E10_r00_p068_502,E10,0.0,0.502,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",-0.0009393427512921777,-0.0029846272219650836
E10_r00_p068_502,E10,0.0,0.502,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",-0.0007187689768981195,-0.0016105624009096042
E10_r00_p068_502,E10,0.0,0.502,P121,Servicios de tecnología de la información,-0.0041134015540586315,-0.00570658209998165
E10_r00_p068_502,E10,0.0,0.502,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",-0.004021385628054511,-0.005999266997172241
E10_r00_p068_502,E10,0.0,0.502,P123,"Otros servicios profesionales, científicos y técnicos",-0.0009704488589436072,-0.0021761802519737793
E10_r00_p068_502,E10,0.0,0.502,P124,Servicios de publicidad y estudios de mercado,-0.0015013706851533955,-0.0036354126606484728
E10_r00_p068_502,E10,0.0,0.502,P125,Servicios de arrendamiento o alquiler sin operador,-0.004969451021164838,-0.006556918132345915
E10_r00_p068_502,E10,0.0,0.502,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,-0.0009593285228252217,-0.0014433434779768401
E10_r00_p068_502,E10,0.0,0.502,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",-0.003424161508172301,-0.005277704406095405
E10_r00_p068_502,E10,0.0,0.502,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",-0.0023152705473392862,-0.003117056376711955
E10_r00_p068_502,E10,0.0,0.502,P129,Servicios de limpieza,-0.001581355789208927,-0.0031383649997599374
E10_r00_p068_502,E10,0.0,0.502,P130,Servicios telefónicos de centros de llamadas,-0.00045341034751959867,-0.0016682493752920857
E10_r00_p068_502,E10,0.0,0.502,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",-0.005788121269108007,-0.007388095196727211
E10_r00_p068_502,E10,0.0,0.502,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",-0.003303878537978884,-0.00637578552007684
E10_r00_p068_502,E10,0.0,0.502,P133,Servicios de reparación de otros bienes,-0.0016590439298311774,-0.0028163157899392826
E10_r00_p068_502,E10,0.0,0.502,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",-0.005393235323384819,-0.006141319569782161
E10_r00_p068_502,E10,0.0,0.502,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",-0.0009775432247977043,-0.0030923892571346947
E10_r00_p068_502,E10,0.0,0.502,P136,Servicios de manufactura,-0.005046820415195023,-0.008133079353039615
E10_r00_p068_502,E10,0.0,0.502,P137,Servicios públicos del gobierno general,-0.007556188259196008,-0.01175442233881346
E10_r00_p068_502,E10,0.0,0.502,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",-0.00035453772621204805,-0.002568712990807292
E10_r00_p068_502,E10,0.0,0.502,P139,Otros servicios administrativos,-0.0006528828590979656,-0.004057478251286461
E10_r00_p068_502,E10,0.0,0.502,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,-0.0010376066323403766,-0.0021065071675089807
E10_r00_p068_502,E10,0.0,0.502,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,-0.0012140624396712637,-0.002144088684502155
E10_r00_p068_502,E10,0.0,0.502,P142,Servicios de enseñanza,-0.0007656176995453516,-0.0015259631083300795
E10_r00_p068_502,E10,0.0,0.502,P143,Servicios de hospitalización,-0.0018892118862927352,-0.0033580555036633883
E10_r00_p068_502,E10,0.0,0.502,P144,Servicios médicos y dentales,-0.001971150756895389,-0.0035113638440104145
E10_r00_p068_502,E10,0.0,0.502,P145,Otros servicios de atención de la salud humana,-0.0017600432921283354,-0.003983129725126426
E10_r00_p068_502,E10,0.0,0.502,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",-0.003546336603730121,-0.006481558282526774
E10_r00_p068_502,E10,0.0,0.502,P147,Servicios de asociaciones que sirven a las empresas,-0.002817305499456427,-0.004920339295423595
E10_r00_p068_502,E10,0.0,0.502,P148,Servicios de asociaciones que sirven a los hogares,-0.0024027054672356354,-0.005278904197352973
E10_r00_p068_502,E10,0.0,0.502,P149,Otros servicios,-0.00115367928066811,-0.0020006188391670445
E10_r00_p068_502,E10,0.0,0.502,P150,Servicios domésticos,-0.0,0.0
E10_r00_p068_502,E10,0.0,0.502,P151,Compras directas en el exterior por residentes,-0.0,0.0
E10_r00_p068_502,E10,0.0,0.502,P152,Compras directas en el territorio nacional por no residentes,-0.0,0.0
E10_r15_p068_450,E10,0.15,0.45,P001,Maíz,0.0015038336875414248,0.00233391763820425
E10_r15_p068_450,E10,0.15,0.45,P002,Frijoles,0.00013283718912845163,0.0011556350455265746
E10_r15_p068_450,E10,0.15,0.45,P003,Leguminosas (legumbres secas) y semillas oleaginosas,0.0036756350872332103,0.005588896650268538
E10_r15_p068_450,E10,0.15,0.45,P004,Arroz,0.0018253364218086662,0.004049786821979494
E10_r15_p068_450,E10,0.15,0.45,P005,Otros cereales,0.0012282274628652066,0.0021818642524403242
E10_r15_p068_450,E10,0.15,0.45,P006,Hortalizas,0.002382009610501133,0.0038660409237567294
E10_r15_p068_450,E10,0.15,0.45,P007,Sandías y melones,0.0017983592952812847,0.003334760544093593
E10_r15_p068_450,E10,0.15,0.45,P008,Ejotes y arvejas,0.0017402098475554283,0.0030652057428316223
E10_r15_p068_450,E10,0.15,0.45,P009,Raíces y tubérculos,0.002254286663709407,0.004398948431663076
E10_r15_p068_450,E10,0.15,0.45,P010,Caña de azúcar y otras plantas azucareras,0.0038381293966860794,0.00708796269516591
E10_r15_p068_450,E10,0.15,0.45,P011,Tabaco y otras plantas no perennes,0.0003584956437720925,0.0023914928189242715
E10_r15_p068_450,E10,0.15,0.45,P012,"Bananos, plátanos y otros",0.0036874367248959034,0.006821413379182449
E10_r15_p068_450,E10,0.15,0.45,P013,Frutas tropicales y subtropicales,0.00224893237047127,0.0035865663208820113
E10_r15_p068_450,E10,0.15,0.45,P014,"Berries, otras frutas y semillas de frutas",0.00268751155205542,0.0039031745547035085
E10_r15_p068_450,E10,0.15,0.45,P015,Palma africana,0.0030261611227228443,0.0062989941862770845
E10_r15_p068_450,E10,0.15,0.45,P016,Café en grano,0.00013937419498011083,0.002639347706115773
E10_r15_p068_450,E10,0.15,0.45,P017,Cardamomo,0.0015148409258434698,0.004302018758707448
E10_r15_p068_450,E10,0.15,0.45,P018,Caucho natural,0.005782603190318185,0.01192986076733537
E10_r15_p068_450,E10,0.15,0.45,P019,Propagación de plantas,0.014727058455449044,0.01885866919367313
E10_r15_p068_450,E10,0.15,0.45,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",0.010648343394959922,0.012927710810103316
E10_r15_p068_450,E10,0.15,0.45,P021,Ganado bovino,0.0011136909487430519,0.0022076239903220697
E10_r15_p068_450,E10,0.15,0.45,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,0.0026812306969804128,0.004685918883410492
E10_r15_p068_450,E10,0.15,0.45,P023,Aves de corral,0.0011413669386978829,0.0033183400119663766
E10_r15_p068_450,E10,0.15,0.45,P024,Leche cruda,0.0020947176129742845,0.004661815295575348
E10_r15_p068_450,E10,0.15,0.45,P025,Huevos,0.0011529556883005368,0.002443102744362371
E10_r15_p068_450,E10,0.15,0.45,P026,Otros productos de animales vivos,0.0,0.002330036703367031
E10_r15_p068_450,E10,0.15,0.45,P027,Troncos de madera y leña,0.0064217194890462724,0.00887388927861331
E10_r15_p068_450,E10,0.15,0.45,P028,Productos forestales no madereros,0.005098579908343078,0.008777633877834983
E10_r15_p068_450,E10,0.15,0.45,P029,"Peces vivos, frescos o refrigerados",0.044252297110416644,0.045405851391991665
E10_r15_p068_450,E10,0.15,0.45,P030,Crustáceos sin congelar y otros productos de la pesca,0.004458363468167613,0.006776186441640524
E10_r15_p068_450,E10,0.15,0.45,P031,Petróleo crudo y gas natural,0.011072555444090599,0.013186339547304542
E10_r15_p068_450,E10,0.15,0.45,P032,Minerales metálicos,0.0039546314608750145,0.00615150006910798
E10_r15_p068_450,E10,0.15,0.45,P033,Minerales no metálicos,0.012989206788836761,0.015529639635434255
E10_r15_p068_450,E10,0.15,0.45,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,0.0023506076349267303,0.005723090419640652
E10_r15_p068_450,E10,0.15,0.45,P035,Carne y despojos comestibles de ganado porcino,0.0010272378663006923,0.005153927933719931
E10_r15_p068_450,E10,0.15,0.45,P036,Carne y despojos comestibles de aves,0.002155133391239738,0.005800363766190216
E10_r15_p068_450,E10,0.15,0.45,P037,Carne y despojos de otros animales y conservas y preparados de carne,0.003201427971504855,0.006199677035336863
E10_r15_p068_450,E10,0.15,0.45,P038,"Pescado congelado, preparado o en conserva y sus productos",0.0007681951058979372,0.0031881865196011928
E10_r15_p068_450,E10,0.15,0.45,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",0.0015859766333833191,0.004391948980532397
E10_r15_p068_450,E10,0.15,0.45,P040,"Vegetales preparados o en conserva, legumbres y papas",0.007019205320121801,0.010468669524551407
E10_r15_p068_450,E10,0.15,0.45,P041,Preparaciones y conservas de frutas y nueces,0.002295765757668674,0.004654952410945781
E10_r15_p068_450,E10,0.15,0.45,P042,Jugos de frutas,0.005454393436837524,0.008669453581321276
E10_r15_p068_450,E10,0.15,0.45,P043,Aceites de origen vegetal,0.002897790081179002,0.0067643116580153465
E10_r15_p068_450,E10,0.15,0.45,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",0.003645170721617126,0.007597238608659478
E10_r15_p068_450,E10,0.15,0.45,P045,Leche líquida y crema procesada,0.002509483969304884,0.006361531305026543
E10_r15_p068_450,E10,0.15,0.45,P046,Otros productos lácteos n.c.p.,0.0025984281477536984,0.0062393084632615566
E10_r15_p068_450,E10,0.15,0.45,P047,Harina de trigo,0.003639524228291072,0.007014523795377148
E10_r15_p068_450,E10,0.15,0.45,P048,Arroz sin cáscara,0.004118443925030879,0.005796342917205342
E10_r15_p068_450,E10,0.15,0.45,P049,"Otros productos de molinería, almidones y productos de almidón",0.006087877464962718,0.008669393211933654
E10_r15_p068_450,E10,0.15,0.45,P050,Pan y otros productos de panadería y repostería n.c.p.,0.0006523538197548308,0.0041087171087759436
E10_r15_p068_450,E10,0.15,0.45,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",6.195471694701343e-05,0.00212875754429297
E10_r15_p068_450,E10,0.15,0.45,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",0.0002946890400004061,0.006364677984022757
E10_r15_p068_450,E10,0.15,0.45,P053,Productos alimenticios n.c.p.,0.006515596149092734,0.009166025132311347
E10_r15_p068_450,E10,0.15,0.45,P054,Preparados para alimentación animal,0.0005325987410789475,0.002560223841515224
E10_r15_p068_450,E10,0.15,0.45,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",0.000844669726652208,0.0036498085545907
E10_r15_p068_450,E10,0.15,0.45,P056,Malta y cerveza de malta,0.009786108788432587,0.012702885693394679
E10_r15_p068_450,E10,0.15,0.45,P057,Bebidas no alcohólicas,0.008675687341624922,0.012846390394511697
E10_r15_p068_450,E10,0.15,0.45,P058,Aguas minerales y otras aguas embotelladas,0.009014734994889598,0.011637268279094764
E10_r15_p068_450,E10,0.15,0.45,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",0.003364512996415563,0.005911593280666451
E10_r15_p068_450,E10,0.15,0.45,P060,"Prendas de vestir, adobo y teñido de pieles",0.003219547771097048,0.006146382753279678
